timestamp,open,high,low,close,volume
2026-01-02,18.45,18.7,18.2,18.4,324000
2026-01-05,18.45,18.6,17.95,18.1,467012
2026-01-06,18.1,18.2,17.95,18.1,233000
2026-01-07,18.3,19.1,18.3,18.95,891339
2026-01-08,19.1,19.3,18.55,18.55,669010
2026-01-09,18.5,18.75,18.25,18.55,227000
2026-01-12,18.6,19.2,18.6,19.2,734130
2026-01-13,19.3,19.5,18.95,19.3,682061
2026-01-14,19.3,19.45,19.2,19.35,465000
2026-01-15,19.55,19.8,19.3,19.55,827181
2026-01-16,19.45,19.75,19.3,19.4,328006
2026-01-19,19.5,19.65,19.2,19.5,421077
2026-01-20,19.5,19.75,19.2,19.25,420000
2026-01-21,19.25,19.25,18.9,19.1,354000
2026-01-22,19.2,19.2,18.9,18.95,419000
2026-01-23,19.25,19.65,19.05,19.5,603000
2026-01-26,19.75,19.8,19.6,19.75,511000
2026-01-27,19.8,19.85,19.5,19.7,271000
2026-01-28,19.8,20.4,19.5,20.3,1058101
2026-01-29,20.55,21.45,20.4,20.75,2218155
2026-01-30,20.75,21.5,20.35,20.7,1361015
2026-02-02,20.8,20.8,20.25,20.4,804052
2026-02-03,20.5,20.7,19.3,19.4,1550020
2026-02-04,19.5,19.95,19.25,19.85,244000
2026-02-05,19.85,19.85,19.2,19.3,553010
2026-02-06,19.2,19.2,18.6,18.8,478010
2026-02-09,18.8,18.95,18.4,18.7,437010
2026-02-10,18.6,18.75,18.4,18.55,218452
2026-02-11,18.55,18.9,18.55,18.7,171010
2026-02-23,18.8,19.65,18.7,19.05,589000
2026-02-24,19.1,19.3,18.85,19.05,454000
2026-02-25,19.0,19.2,18.85,19.0,306000
2026-02-26,19.0,19.1,18.8,18.95,241000
2026-03-02,18.8,19.0,18.6,18.85,275042
2026-03-03,18.85,18.85,18.25,18.55,505255
2026-03-04,18.25,18.25,17.65,17.8,359000
2026-03-05,18.1,18.3,18.05,18.3,260200
2026-03-06,18.15,19.0,18.05,18.9,224126
2026-03-09,18.45,18.45,18.05,18.4,215005
2026-03-10,18.5,18.9,18.5,18.9,317649
2026-03-11,19.2,19.45,18.95,18.95,420000
2026-03-12,18.85,19.1,18.7,19.05,375000
2026-03-13,18.75,19.15,18.75,19.15,155000
2026-03-16,19.35,19.35,18.95,18.95,244084
2026-03-17,19.0,19.05,18.8,18.9,288103
2026-03-18,19.0,19.15,18.75,18.8,554000
2026-03-19,18.65,18.75,18.4,18.5,206000
2026-03-20,18.55,19.25,18.5,18.85,635300
2026-03-23,18.85,19.0,18.25,18.25,382225
2026-03-24,18.5,18.7,18.2,18.55,201110
2026-03-25,18.65,18.85,18.65,18.85,195000
2026-03-26,19.0,19.1,18.8,18.9,170051
2026-03-27,18.9,18.9,18.5,18.65,143018
2026-03-30,18.75,19.3,18.65,18.9,296000
2026-03-31,18.9,19.05,18.35,18.45,229056
2026-04-01,18.7,18.85,18.5,18.55,235000
2026-04-02,18.55,18.55,18.35,18.45,218154
2026-04-07,18.85,18.85,18.4,18.6,161000
2026-04-08,18.65,18.9,18.65,18.75,147361
2026-04-09,18.7,18.8,18.6,18.75,104774
2026-04-10,18.75,18.9,18.55,18.55,159042
2026-04-13,18.5,18.6,18.2,18.45,245050
2026-04-14,18.4,18.6,18.35,18.45,181431
2026-04-15,18.6,18.6,18.45,18.45,239588
2026-04-16,18.45,19.0,18.4,18.5,245006
2026-04-17,18.5,18.7,18.4,18.5,284298
2026-04-20,18.55,18.75,18.35,18.6,320000
2026-04-21,18.65,19.35,18.6,19.2,800781
2026-04-22,19.25,19.35,18.9,18.95,306219
2026-04-23,19.4,19.4,18.55,18.8,392100
2026-04-24,18.65,18.9,18.6,18.8,182000
2026-04-27,18.65,18.8,18.6,18.7,262103
2026-04-28,18.7,19.1,18.65,19.1,420105
2026-04-29,19.2,19.35,19.0,19.1,399000
2026-04-30,19.1,19.1,18.75,18.8,209000
2026-05-04,18.65,18.8,18.5,18.5,368100
2026-05-05,18.45,18.65,18.4,18.55,212259
2026-05-06,18.6,19.05,18.55,18.75,400180
2026-05-07,18.75,19.0,18.45,18.9,462000
2026-05-08,19.6,20.0,19.4,19.6,905100
2026-05-11,19.8,20.95,19.8,20.45,1210067
2026-05-12,20.75,20.75,19.95,20.2,580326
2026-05-13,20.2,20.2,19.8,20.0,382575
2026-05-14,20.05,20.25,19.9,20.0,512103
2026-05-15,20.2,20.2,19.6,19.7,452012
2026-05-18,19.6,19.85,19.35,19.5,514258
2026-05-19,19.5,19.6,19.15,19.2,378005
2026-05-20,19.15,19.35,19.15,19.35,194000
2026-05-21,19.55,19.6,19.3,19.4,205000
2026-05-22,19.3,19.55,19.15,19.2,655000
2026-05-25,19.2,20.0,19.2,19.55,823516
2026-05-26,19.85,19.85,19.35,19.4,410100
2026-05-27,19.65,19.7,19.2,19.2,538616
2026-05-28,19.2,19.35,19.0,19.0,388000
2026-05-29,19.05,19.35,19.0,19.15,519000
