timestamp,open,high,low,close,volume
2026-01-02,51.3,51.5,50.3,50.7,495998
2026-01-05,51.0,51.2,49.8,50.2,753325
2026-01-06,50.7,50.9,49.75,49.75,682442
2026-01-07,49.75,52.4,49.05,51.3,841628
2026-01-08,52.0,53.0,50.2,50.2,1254769
2026-01-09,51.0,51.0,48.8,49.25,517566
2026-01-12,49.35,51.2,49.35,50.2,441570
2026-01-13,50.1,50.2,48.6,48.6,800244
2026-01-14,48.6,50.4,48.4,50.1,424091
2026-01-15,50.1,50.8,49.65,50.3,340500
2026-01-16,51.1,51.2,49.65,49.75,404588
2026-01-19,49.75,52.0,49.7,50.7,834397
2026-01-20,50.7,51.9,49.95,50.7,649565
2026-01-21,50.7,51.5,49.6,49.6,643159
2026-01-22,50.7,51.4,49.0,49.35,675353
2026-01-23,49.4,50.0,48.9,49.45,360021
2026-01-26,49.7,54.3,49.7,53.2,3892547
2026-01-27,54.0,54.0,51.5,52.1,1688394
2026-01-28,52.4,52.4,51.2,51.8,637571
2026-01-29,52.4,52.4,49.3,49.35,1054144
2026-01-30,49.7,49.7,47.5,47.6,804742
2026-02-02,47.1,47.1,44.8,44.85,837067
2026-02-03,45.9,45.95,44.2,45.1,518515
2026-02-04,45.05,45.8,44.6,45.5,216565
2026-02-05,45.2,47.05,45.15,45.7,443582
2026-02-06,45.7,45.7,44.1,44.5,288527
2026-02-09,45.35,45.7,44.45,44.55,214449
2026-02-10,45.05,45.8,45.05,45.4,194025
2026-02-11,46.25,46.25,44.65,44.9,229886
2026-02-23,45.1,46.2,44.5,45.7,297370
2026-02-24,45.7,50.2,45.7,50.2,1512837
2026-02-25,51.5,53.1,50.5,51.0,2007361
2026-02-26,51.0,52.2,50.4,51.3,642015
2026-03-02,49.15,51.5,49.15,50.6,620835
2026-03-03,51.0,51.8,48.85,48.95,417545
2026-03-04,48.05,48.05,44.1,44.15,796875
2026-03-05,45.8,46.4,45.0,45.7,317569
2026-03-06,45.7,46.45,45.1,45.65,223098
2026-03-09,42.5,43.25,41.75,42.5,416020
2026-03-10,43.5,44.5,43.45,43.9,233679
2026-03-11,44.8,46.9,44.8,46.3,374485
2026-03-12,45.4,46.45,45.15,45.5,205203
2026-03-13,44.55,45.0,44.25,44.7,248903
2026-03-16,45.85,45.85,44.0,44.5,237668
2026-03-17,44.15,45.7,44.1,45.0,260485
2026-03-18,45.15,47.4,45.15,47.3,394909
2026-03-19,46.2,47.0,45.2,45.65,406001
2026-03-20,45.4,46.25,44.85,45.7,226992
2026-03-23,44.95,44.95,43.6,43.75,259195
2026-03-24,44.55,44.6,42.6,42.8,267241
2026-03-25,43.4,43.95,43.2,43.5,210441
2026-03-26,43.95,44.3,42.85,42.9,152011
2026-03-27,42.9,42.9,41.7,42.7,271746
2026-03-30,42.0,43.7,41.55,41.9,280652
2026-03-31,41.9,42.65,41.0,41.05,440018
2026-04-01,42.1,42.6,41.65,41.85,118983
2026-04-02,41.9,42.65,40.9,41.2,284437
2026-04-07,41.5,43.2,40.5,43.0,503304
2026-04-08,43.5,43.8,42.25,43.55,703365
2026-04-09,43.85,43.85,41.8,42.2,379498
2026-04-10,42.35,43.1,41.95,42.45,289586
2026-04-13,42.45,42.45,41.8,42.3,270293
2026-04-14,42.7,44.7,42.25,42.6,540803
2026-04-15,43.3,43.5,42.65,43.1,430468
2026-04-16,43.05,44.5,43.05,43.65,510465
2026-04-17,43.8,44.85,43.65,44.2,423177
2026-04-20,44.8,45.3,44.25,44.5,353564
2026-04-21,44.7,48.95,44.7,48.95,1192313
2026-04-22,51.5,53.0,50.3,51.6,4196490
2026-04-23,51.6,51.9,47.15,48.6,1738818
2026-04-24,48.8,51.7,48.55,48.65,1240386
2026-04-27,48.75,49.0,46.35,47.5,539908
2026-04-28,48.0,48.0,46.25,46.25,482967
2026-04-29,46.25,46.75,45.2,46.5,354115
2026-04-30,46.75,49.5,46.2,47.85,693419
2026-05-04,51.0,51.6,49.25,49.75,1399863
2026-05-05,49.8,52.3,49.35,51.9,1374833
2026-05-06,52.4,52.7,50.5,51.0,1050040
2026-05-07,52.2,56.1,51.5,56.1,3253113
2026-05-08,59.1,59.1,53.5,55.0,5057014
2026-05-11,56.5,58.6,54.0,57.3,2754075
2026-05-12,57.6,63.0,56.5,63.0,3953897
2026-05-13,63.0,69.1,62.0,63.8,10624489
2026-05-14,63.4,64.5,61.4,62.6,3698678
2026-05-15,64.2,68.8,64.2,65.5,5734178
2026-05-18,64.1,65.2,62.6,64.3,2270418
2026-05-19,63.8,64.9,60.1,61.8,2089259
2026-05-20,61.2,67.0,60.4,64.9,2955590
2026-05-21,66.9,71.3,65.7,71.3,3756746
2026-05-22,74.5,78.2,70.5,77.4,9285097
2026-05-25,78.5,80.4,77.0,78.5,7363458
2026-05-26,78.7,82.0,75.8,79.2,6535268
2026-05-27,80.1,81.6,77.6,79.7,4545324
2026-05-28,79.9,82.9,79.4,82.0,9435089
2026-05-29,82.0,82.8,79.7,80.7,5018143
