timestamp,open,high,low,close,volume
2026-01-02,78.0,78.8,78.0,78.5,166242
2026-01-05,78.9,80.5,78.6,79.4,462550
2026-01-06,79.0,79.0,78.2,78.4,184039
2026-01-07,78.3,79.3,77.7,78.4,242902
2026-01-08,78.4,81.3,78.2,80.0,434670
2026-01-09,80.3,82.7,78.9,82.0,495668
2026-01-12,84.5,85.5,81.7,81.7,943338
2026-01-13,81.9,81.9,78.4,78.7,711481
2026-01-14,78.8,79.3,78.1,78.7,374568
2026-01-15,78.7,78.7,77.6,78.0,343276
2026-01-16,78.2,78.5,76.5,76.6,608248
2026-01-19,76.6,76.6,75.2,76.0,353337
2026-01-20,75.6,76.0,75.1,75.5,396544
2026-01-21,75.0,76.7,75.0,76.6,282824
2026-01-22,76.9,78.1,76.7,77.3,381904
2026-01-23,77.6,79.4,77.6,78.8,436171
2026-01-26,79.2,79.2,78.0,78.1,231787
2026-01-27,78.4,78.5,77.0,77.3,206437
2026-01-28,77.0,77.8,76.3,77.3,242329
2026-01-29,77.4,77.4,75.8,75.8,273729
2026-01-30,75.8,75.8,74.7,74.8,255721
2026-02-02,74.3,74.8,73.2,74.2,231083
2026-02-03,75.3,75.4,73.6,73.8,169294
2026-02-04,73.9,74.7,73.4,74.2,83585
2026-02-05,74.1,75.0,73.6,73.9,128302
2026-02-06,73.8,73.9,72.8,73.1,266945
2026-02-09,74.5,74.5,72.4,72.7,279163
2026-02-10,72.7,74.2,72.7,73.5,238606
2026-02-11,71.5,71.5,66.3,68.0,1836738
2026-02-23,68.0,69.5,67.5,68.5,322759
2026-02-24,68.5,69.1,68.0,68.9,261068
2026-02-25,69.2,69.5,68.3,68.8,216676
2026-02-26,68.8,69.0,68.0,68.1,311715
2026-03-02,67.9,68.4,66.8,67.6,249746
2026-03-03,67.6,68.1,66.9,67.6,232226
2026-03-04,66.8,67.2,66.3,66.5,337000
2026-03-05,67.2,67.8,66.5,67.3,196562
2026-03-06,67.2,68.0,66.7,67.3,144071
2026-03-09,67.3,67.3,65.2,65.2,423468
2026-03-10,66.0,67.2,65.7,67.2,355945
2026-03-11,69.0,69.7,68.5,68.8,350425
2026-03-12,68.8,69.9,68.2,69.5,167477
2026-03-13,69.0,70.3,68.3,69.8,133563
2026-03-16,70.4,72.2,70.0,72.1,215506
2026-03-17,72.8,72.8,71.4,72.6,177740
2026-03-18,72.4,73.0,71.4,73.0,173813
2026-03-19,71.8,73.5,71.5,71.5,108318
2026-03-20,71.6,72.1,70.7,72.0,121351
2026-03-23,70.2,70.8,69.0,70.3,171176
2026-03-24,71.8,71.8,70.0,70.2,74064
2026-03-25,71.0,71.0,70.3,70.6,96231
2026-03-26,70.6,71.5,70.6,71.1,91126
2026-03-27,70.9,72.2,70.0,72.1,133862
2026-03-30,71.0,71.8,69.9,70.1,137500
2026-03-31,70.0,70.8,69.4,69.4,155900
2026-04-01,69.7,71.0,69.7,70.1,94730
2026-04-02,72.2,72.2,69.9,70.0,69436
2026-04-07,70.0,70.2,69.6,69.7,52638
2026-04-08,68.7,69.7,68.7,69.4,118158
2026-04-09,70.6,70.6,68.7,68.8,142432
2026-04-10,69.0,69.9,68.9,69.2,97641
2026-04-13,69.9,71.3,69.5,69.9,172695
2026-04-14,70.2,70.5,69.6,69.8,165977
2026-04-15,70.4,71.3,70.1,70.8,177103
2026-04-16,71.4,72.6,71.4,71.8,177035
2026-04-17,71.5,71.9,71.0,71.4,151885
2026-04-20,70.8,71.2,70.1,70.5,207079
2026-04-21,70.7,70.7,69.6,69.9,263748
2026-04-22,69.3,71.0,69.3,70.7,227577
2026-04-23,70.4,71.5,69.4,70.4,283930
2026-04-24,71.0,71.0,69.6,70.9,124021
2026-04-27,70.6,70.8,69.7,70.6,184274
2026-04-28,70.7,71.0,70.1,70.8,106221
2026-04-29,70.8,72.0,70.8,71.1,196620
2026-04-30,72.0,72.0,70.5,70.9,123019
2026-05-04,70.9,71.0,69.5,69.7,200751
2026-05-05,69.7,70.1,68.4,68.7,296057
2026-05-06,69.0,69.2,67.7,68.3,212501
2026-05-07,67.7,69.2,67.5,68.1,221609
2026-05-08,68.0,68.8,67.2,67.6,194250
2026-05-11,68.0,68.4,67.5,68.0,161301
2026-05-12,68.0,68.8,67.4,68.7,119405
2026-05-13,67.7,68.2,67.2,67.9,110839
2026-05-14,68.7,72.8,68.4,71.6,508081
2026-05-15,78.6,78.7,78.6,78.7,751742
2026-05-18,78.7,80.7,77.2,79.1,2373060
2026-05-19,79.1,82.5,78.7,79.9,1130643
2026-05-20,80.6,83.3,79.3,81.3,1136050
2026-05-21,82.0,82.6,80.1,80.6,748114
2026-05-22,80.5,81.4,79.2,81.3,688780
2026-05-25,81.3,82.5,80.0,81.4,457521
2026-05-26,81.3,81.3,80.5,80.6,302012
2026-05-27,81.0,81.8,79.6,81.3,542689
2026-05-28,81.3,81.9,80.8,80.8,359859
2026-05-29,81.8,82.2,80.4,82.0,475363
