timestamp,open,high,low,close,volume
2026-01-02,20.05,20.25,20.0,20.1,104101
2026-01-05,20.1,20.1,19.45,19.55,593012
2026-01-06,19.7,19.75,19.55,19.6,217021
2026-01-07,19.55,19.8,19.4,19.65,209002
2026-01-08,19.7,19.95,19.7,19.8,231008
2026-01-09,19.9,20.15,19.85,20.1,220000
2026-01-12,20.05,20.1,19.85,19.9,129002
2026-01-13,20.1,20.1,19.45,19.55,425001
2026-01-14,19.65,20.4,19.65,20.15,471171
2026-01-15,20.15,20.6,20.15,20.4,258051
2026-01-16,20.45,20.8,20.25,20.3,284978
2026-01-19,20.45,21.0,20.45,20.8,668243
2026-01-20,20.85,21.3,20.8,20.8,345002
2026-01-21,20.9,20.9,20.35,20.55,232394
2026-01-22,20.65,20.75,20.15,20.4,245024
2026-01-23,20.35,20.45,20.15,20.45,178075
2026-01-26,20.45,20.5,20.1,20.3,233250
2026-01-27,20.3,20.3,20.05,20.1,199101
2026-01-28,20.2,20.3,19.95,20.1,285016
2026-01-29,20.1,20.1,19.95,20.1,177053
2026-01-30,20.15,20.15,19.75,19.9,177069
2026-02-02,19.65,19.8,19.4,19.5,270762
2026-02-03,19.65,19.75,19.45,19.6,128048
2026-02-04,19.6,19.8,19.5,19.7,202040
2026-02-05,19.7,19.8,19.7,19.8,51000
2026-02-06,19.75,19.75,19.15,19.35,150304
2026-02-09,19.5,19.5,19.25,19.3,205249
2026-02-10,19.3,19.65,19.25,19.25,330022
2026-02-11,19.45,19.55,19.25,19.5,248003
2026-02-23,19.5,19.5,19.1,19.25,523104
2026-02-24,19.25,19.25,18.95,19.0,624201
2026-02-25,19.0,19.0,18.7,19.0,706024
2026-02-26,19.0,19.2,18.85,19.1,378012
2026-03-02,19.1,19.15,18.75,19.0,461125
2026-03-03,18.85,18.95,18.65,18.75,365019
2026-03-04,18.7,18.7,18.05,18.05,465073
2026-03-05,18.45,18.5,18.1,18.25,174106
2026-03-06,18.0,18.7,18.0,18.65,197100
2026-03-09,18.05,18.2,17.8,17.9,345527
2026-03-10,18.45,19.1,18.4,18.7,558039
2026-03-11,18.7,19.4,18.7,19.0,313100
2026-03-12,19.25,19.8,19.05,19.6,784130
2026-03-13,19.6,19.65,19.4,19.55,188020
2026-03-16,19.6,19.95,19.45,19.8,249036
2026-03-17,19.8,20.0,19.45,19.6,263053
2026-03-18,19.75,20.1,19.75,20.0,516040
2026-03-19,20.0,20.05,19.6,19.8,343042
2026-03-20,19.8,19.95,19.65,19.7,194273
2026-03-23,19.4,20.0,19.35,19.65,257013
2026-03-24,19.75,19.8,19.45,19.6,180727
2026-03-25,19.75,20.0,19.65,19.85,228010
2026-03-26,19.9,20.0,19.65,19.65,102714
2026-03-27,19.45,19.65,19.45,19.55,80591
2026-03-30,19.3,19.45,19.2,19.4,126200
2026-03-31,19.25,19.45,19.05,19.15,195258
2026-04-01,19.4,19.6,19.15,19.15,192326
2026-04-02,19.35,19.35,19.0,19.05,95004
2026-04-07,19.05,19.05,18.75,18.85,250500
2026-04-08,19.05,19.2,18.95,19.1,101200
2026-04-09,19.1,19.1,18.95,19.1,142625
2026-04-10,19.25,19.35,19.1,19.15,143032
2026-04-13,19.1,19.1,18.4,18.7,883011
2026-04-14,18.8,19.1,18.8,18.9,306003
2026-04-15,19.0,19.0,18.75,18.9,257002
2026-04-16,18.95,19.45,18.9,19.25,343299
2026-04-17,19.3,19.3,18.9,19.1,259011
2026-04-20,19.0,19.0,18.6,18.7,437709
2026-04-21,18.65,18.8,18.6,18.7,174412
2026-04-22,18.85,18.85,18.6,18.65,183072
2026-04-23,18.65,18.75,18.1,18.4,399913
2026-04-24,18.4,18.55,18.35,18.35,142205
2026-04-27,18.35,18.35,18.05,18.15,283077
2026-04-28,18.25,18.6,18.15,18.5,530297
2026-04-29,18.65,18.65,18.4,18.4,118932
2026-04-30,18.5,18.5,18.2,18.25,175336
2026-05-04,18.25,18.35,18.1,18.2,232110
2026-05-05,18.1,18.15,18.0,18.1,294985
2026-05-06,18.1,18.2,18.0,18.05,343116
2026-05-07,18.05,18.2,18.0,18.15,251932
2026-05-08,18.3,18.3,18.05,18.25,195111
2026-05-11,18.25,18.35,18.15,18.35,218255
2026-05-12,18.55,18.95,18.35,18.85,687149
2026-05-13,18.85,18.85,18.4,18.4,348020
2026-05-14,18.45,18.7,18.3,18.45,329367
2026-05-15,18.4,18.55,18.2,18.2,287324
2026-05-18,18.05,18.4,17.95,18.35,255010
2026-05-19,18.5,18.75,18.35,18.45,237100
2026-05-20,18.55,18.6,18.4,18.55,116253
2026-05-21,18.65,18.65,18.5,18.55,109030
2026-05-22,18.55,18.7,18.45,18.6,266194
2026-05-25,18.7,18.75,18.35,18.7,582034
2026-05-26,18.7,18.8,18.5,18.6,379003
2026-05-27,18.65,18.65,18.15,18.5,420452
2026-05-28,18.5,18.95,18.5,18.6,524001
2026-05-29,18.95,19.2,18.85,18.95,431500
