timestamp,open,high,low,close,volume
2026-01-02,55.4,56.5,55.0,55.3,420000
2026-01-05,55.0,55.2,53.0,53.0,815134
2026-01-06,53.0,53.5,51.9,52.2,736000
2026-01-07,52.3,53.0,52.0,52.5,399001
2026-01-08,53.8,54.5,52.6,54.0,725226
2026-01-09,54.1,54.1,52.5,52.7,566250
2026-01-12,51.0,51.7,50.1,51.0,1211896
2026-01-13,51.5,51.6,50.3,50.7,739333
2026-01-14,50.7,51.3,50.7,51.3,456299
2026-01-15,51.3,52.1,51.0,52.1,354000
2026-01-16,52.2,53.5,52.1,52.5,687000
2026-01-19,52.3,53.3,52.0,52.0,670000
2026-01-20,52.2,52.3,51.0,51.1,625459
2026-01-21,51.0,51.0,50.3,50.5,549733
2026-01-22,50.6,51.0,49.85,50.1,698667
2026-01-23,50.9,52.5,50.9,51.5,612791
2026-01-26,52.0,53.4,52.0,52.8,605087
2026-01-27,53.4,55.1,52.5,54.1,1192409
2026-01-28,54.7,54.7,51.7,52.3,962002
2026-01-29,53.4,56.8,53.4,55.8,2823415
2026-01-30,55.3,55.8,52.3,52.3,1344333
2026-02-02,51.9,52.3,50.5,50.7,901102
2026-02-03,51.4,51.5,50.2,50.4,608333
2026-02-04,51.1,51.6,50.5,51.6,349000
2026-02-05,51.6,52.1,50.7,50.9,465333
2026-02-06,50.6,50.6,49.1,49.35,1009599
2026-02-09,50.1,50.5,49.1,49.1,536472
2026-02-10,48.85,49.35,47.8,49.0,764000
2026-02-11,49.0,49.0,47.7,48.1,876715
2026-02-23,48.95,49.45,48.35,49.25,455335
2026-02-24,49.25,50.0,48.7,49.0,473254
2026-02-25,49.05,49.7,48.95,49.0,285071
2026-02-26,49.5,49.5,48.9,48.95,272171
2026-03-02,48.5,48.8,48.3,48.6,262519
2026-03-03,48.6,48.6,47.4,47.7,574100
2026-03-04,47.4,47.4,44.4,44.6,1162868
2026-03-05,45.0,45.75,44.35,44.8,453333
2026-03-06,44.7,45.85,44.4,44.8,317300
2026-03-09,43.05,43.25,41.6,42.25,596108
2026-03-10,43.9,43.9,42.5,42.8,336220
2026-03-11,43.8,44.25,43.2,44.0,293667
2026-03-12,43.45,43.7,42.65,42.75,324172
2026-03-13,42.1,42.45,41.8,42.05,464024
2026-03-16,42.4,42.4,41.05,41.4,601034
2026-03-17,41.45,42.45,41.45,42.1,306015
2026-03-18,42.85,43.9,42.6,43.35,613000
2026-03-19,42.7,42.7,40.85,41.25,516333
2026-03-20,42.55,44.0,42.1,42.6,738100
2026-03-23,41.6,42.45,41.1,41.6,326333
2026-03-24,42.15,42.25,41.3,41.6,282024
2026-03-25,42.8,42.8,41.8,41.95,181667
2026-03-26,42.35,42.35,41.45,41.55,369810
2026-03-27,41.55,42.1,41.0,41.6,312780
2026-03-30,41.0,41.0,40.25,41.0,288165
2026-03-31,40.4,41.1,39.9,39.9,606628
2026-04-01,40.75,41.5,40.4,41.3,336892
2026-04-02,41.35,42.95,41.35,41.9,462277
2026-04-07,43.3,43.3,41.95,42.4,268967
2026-04-08,43.2,43.45,42.6,42.8,410110
2026-04-09,43.1,43.6,40.35,41.0,1066390
2026-04-10,41.15,41.65,40.65,40.8,320180
2026-04-13,40.65,41.35,40.5,41.15,286854
2026-04-14,41.45,41.6,40.55,40.55,369300
2026-04-15,40.6,41.4,40.5,40.75,327618
2026-04-16,40.8,41.45,40.5,40.7,391190
2026-04-17,40.9,41.25,40.45,41.0,276248
2026-04-20,41.1,41.3,40.4,40.4,341066
2026-04-21,40.6,40.85,40.2,40.3,277025
2026-04-22,40.4,41.45,40.4,41.2,471636
2026-04-23,42.4,42.4,40.4,40.85,703573
2026-04-24,41.5,41.5,39.9,40.1,609696
2026-04-27,40.2,40.4,39.3,40.1,332000
2026-04-28,40.15,40.3,39.65,40.2,295300
2026-04-29,40.4,40.75,39.7,39.75,359030
2026-04-30,39.7,40.1,39.55,39.6,244305
2026-05-04,40.0,40.05,39.25,39.25,339772
2026-05-05,39.3,40.0,39.3,39.85,253067
2026-05-06,40.35,40.55,39.65,40.15,256341
2026-05-07,39.95,40.45,39.65,39.95,309448
2026-05-08,40.05,40.65,39.3,39.3,388785
2026-05-11,40.3,41.9,39.65,39.85,607972
2026-05-12,40.15,40.35,39.0,39.3,385151
2026-05-13,39.25,41.25,39.25,40.85,462333
2026-05-14,40.0,40.3,38.55,38.55,1093667
2026-05-15,38.6,40.1,38.25,38.35,542529
2026-05-18,38.75,39.45,38.1,38.7,414600
2026-05-19,38.8,39.7,38.3,38.3,271399
2026-05-20,38.35,38.75,37.85,37.95,266041
2026-05-21,38.2,39.0,38.2,38.95,287103
2026-05-22,38.9,39.1,37.95,38.6,332667
2026-05-25,38.85,38.85,37.75,38.0,499670
2026-05-26,38.0,38.55,38.0,38.25,233629
2026-05-27,38.45,38.6,37.65,37.9,476109
2026-05-28,37.9,38.35,37.3,37.4,384750
2026-05-29,37.9,39.4,37.9,39.0,503966
