timestamp,open,high,low,close,volume
2024-11-29,12.15,12.3,12.1,12.3,169000
2024-12-02,12.45,12.6,12.25,12.5,304067
2024-12-03,12.35,12.5,12.25,12.5,241000
2024-12-04,12.4,12.55,12.35,12.55,260100
2024-12-05,12.5,13.8,12.5,13.8,1105500
2024-12-06,13.9,15.15,13.8,15.15,3132900
2024-12-09,15.45,16.5,15.15,15.2,6409176
2024-12-10,15.6,15.6,14.4,15.1,1731120
2024-12-11,15.0,15.0,14.45,14.65,756000
2024-12-12,14.65,14.65,13.7,14.05,886900
2024-12-13,14.05,14.05,13.65,14.05,707001
2024-12-16,14.15,14.15,13.65,14.05,427351
2024-12-17,14.15,14.6,13.65,14.25,626100
2024-12-18,14.25,14.25,13.95,14.25,284035
2024-12-19,14.3,14.35,13.9,14.1,367014
2024-12-20,14.0,14.1,13.85,14.05,186002
2024-12-23,14.2,14.45,14.05,14.3,412039
2024-12-24,14.3,14.45,14.05,14.3,334008
2024-12-25,14.15,14.25,14.05,14.2,262030
2024-12-26,14.25,15.3,14.15,15.0,1167002
2024-12-27,16.5,16.5,16.5,16.5,1439600
2024-12-30,16.85,18.15,16.75,16.85,11519357
2024-12-31,16.7,17.25,15.75,15.8,4171150
2025-01-02,16.0,17.35,15.9,17.35,4795413
2025-01-03,17.6,18.7,16.4,16.4,12446736
2025-01-06,16.4,16.45,15.9,16.15,2255075
2025-01-07,16.3,17.75,16.2,16.8,7481150
2025-01-08,16.5,17.25,16.4,16.9,3279105
2025-01-09,16.85,17.45,16.45,16.95,2341522
2025-01-10,16.8,17.05,16.4,16.4,1531124
2025-01-13,16.25,16.25,14.8,14.8,2135678
2025-01-14,15.0,15.4,14.7,15.05,1200107
2025-01-15,14.95,15.15,14.4,14.65,937581
2025-01-16,15.0,15.2,14.65,14.65,799619
2025-01-17,14.9,15.25,14.65,14.65,780882
2025-01-20,14.7,14.7,14.3,14.3,608258
2025-01-21,14.3,14.35,13.95,13.95,816781
2025-01-22,14.2,14.25,13.85,14.1,643810
2025-02-03,13.9,14.25,13.5,14.05,396539
2025-02-04,14.1,14.25,13.95,14.15,253083
2025-02-05,14.3,15.55,14.25,15.2,1609365
2025-02-06,15.9,16.7,15.8,15.8,4903883
2025-02-07,15.65,17.3,15.65,16.7,4878223
2025-02-10,16.85,17.05,16.4,16.55,2267390
2025-02-11,16.45,16.5,16.0,16.15,1509437
2025-02-12,16.25,16.35,15.75,15.9,1130996
2025-02-13,15.9,16.05,15.4,15.8,1961408
2025-02-14,15.8,16.0,15.2,15.25,1084588
2025-02-17,15.15,15.45,15.05,15.25,578179
2025-02-18,15.3,15.4,15.05,15.1,491326
2025-02-19,15.1,15.3,15.0,15.0,705058
2025-02-20,15.05,15.2,14.7,15.1,1061307
2025-02-21,15.25,16.6,15.05,16.6,5510012
2025-02-24,16.15,17.0,16.0,16.5,4847165
2025-02-25,16.3,16.65,16.1,16.25,1520390
2025-02-26,16.2,17.35,16.2,16.6,3971758
2025-02-27,16.9,17.1,15.7,15.7,3727112
2025-03-03,15.35,15.6,15.25,15.5,903540
2025-03-04,15.45,15.95,15.1,15.75,635683
2025-03-05,15.9,16.5,15.5,16.2,1040398
2025-03-06,16.45,16.45,15.65,15.65,1049707
2025-03-07,15.6,15.7,15.25,15.3,502221
2025-03-10,15.2,15.6,15.1,15.15,377744
2025-03-11,14.8,15.4,14.2,15.25,1081980
2025-03-12,15.3,15.6,15.05,15.1,427611
2025-03-13,15.1,15.3,14.5,14.6,782388
2025-03-14,14.7,14.75,14.45,14.45,445929
2025-03-17,14.55,14.75,14.4,14.45,315417
2025-03-18,14.65,14.8,14.5,14.6,345112
2025-03-19,14.7,14.85,14.4,14.45,356676
2025-03-20,15.0,15.0,14.6,14.7,383251
2025-03-21,14.75,14.85,14.5,14.5,331100
2025-03-24,14.65,15.0,14.1,14.2,710093
2025-03-25,14.25,14.3,14.0,14.15,232212
2025-03-26,14.3,14.4,14.1,14.15,232196
2025-03-27,14.15,14.15,13.9,13.95,228320
2025-03-28,13.95,13.95,13.0,13.15,1062854
2025-03-31,12.45,12.85,12.25,12.35,885406
2025-04-01,12.5,12.7,12.3,12.55,316087
