timestamp,open,high,low,close,volume
2026-01-05,40.5,40.5,40.5,40.5,1003
2026-01-06,40.5,40.5,40.5,40.5,1004
2026-01-07,40.15,40.35,40.15,40.35,2003
2026-01-09,40.2,40.2,40.2,40.2,1000
