timestamp,open,high,low,close,volume
2026-01-02,3.85,3.85,3.56,3.78,51000
2026-01-05,3.75,3.75,3.5,3.53,102728
2026-01-06,3.53,3.56,3.46,3.56,41011
2026-01-07,3.56,3.56,3.55,3.56,13147
2026-01-08,3.72,3.72,3.42,3.58,18006
2026-01-09,3.6,3.6,3.6,3.6,5025
